speed,period,warning,location
42,After,No Warn,L07
42,After,No Warn,L07
43,After,No Warn,L07
43,After,No Warn,L07
43,After,No Warn,L07
43,After,No Warn,L07
43,After,No Warn,L07
43,After,No Warn,L07
43,After,No Warn,L07
43,After,No Warn,L07
43,After,No Warn,L07
43,After,No Warn,L07
43,After,No Warn,L07
43,After,No Warn,L07
43,After,No Warn,L07
44,After,No Warn,L07
44,After,No Warn,L07
44,After,No Warn,L07
44,After,No Warn,L07
44,After,No Warn,L07
45,After,No Warn,L07
45,After,No Warn,L07
45,After,No Warn,L07
45,After,No Warn,L07
45,After,No Warn,L07
45,After,No Warn,L07
45,After,No Warn,L07
46,After,No Warn,L07
46,After,No Warn,L07
46,After,No Warn,L07
46,After,No Warn,L07
46,After,No Warn,L07
46,After,No Warn,L07
46,After,No Warn,L07
46,After,No Warn,L07
46,After,No Warn,L07
46,After,No Warn,L07
47,After,No Warn,L07
47,After,No Warn,L07
47,After,No Warn,L07
47,After,No Warn,L07
48,After,No Warn,L07
48,After,No Warn,L07
49,After,No Warn,L07
49,After,No Warn,L07
49,After,No Warn,L07
49,After,No Warn,L07
49,After,No Warn,L07
50,After,No Warn,L07
50,After,No Warn,L07
51,After,No Warn,L07
52,After,No Warn,L07
54,After,No Warn,L07
30,Before,Warn,L08
30,Before,Warn,L08
30,Before,Warn,L08
30,Before,Warn,L08
30,Before,Warn,L08
31,Before,Warn,L08
31,Before,Warn,L08
31,Before,Warn,L08
32,Before,Warn,L08
32,Before,Warn,L08
32,Before,Warn,L08
32,Before,Warn,L08
32,Before,Warn,L08
33,Before,Warn,L08
33,Before,Warn,L08
33,Before,Warn,L08
34,Before,Warn,L08
34,Before,Warn,L08
34,Before,Warn,L08
34,Before,Warn,L08
34,Before,Warn,L08
35,Before,Warn,L08
35,Before,Warn,L08
35,Before,Warn,L08
35,Before,Warn,L08
35,Before,Warn,L08
35,Before,Warn,L08
35,Before,Warn,L08
35,Before,Warn,L08
35,Before,Warn,L08
35,Before,Warn,L08
35,Before,Warn,L08
36,Before,Warn,L08
36,Before,Warn,L08
36,Before,Warn,L08
36,Before,Warn,L08
36,Before,Warn,L08
36,Before,Warn,L08
36,Before,Warn,L08
36,Before,Warn,L08
36,Before,Warn,L08
37,Before,Warn,L08
37,Before,Warn,L08
37,Before,Warn,L08
38,Before,Warn,L08
38,Before,Warn,L08
38,Before,Warn,L08
38,Before,Warn,L08
39,Before,Warn,L08
39,Before,Warn,L08
39,Before,Warn,L08
39,Before,Warn,L08
39,Before,Warn,L08
39,Before,Warn,L08
39,Before,Warn,L08
39,Before,Warn,L08
39,Before,Warn,L08
39,Before,Warn,L08
39,Before,Warn,L08
40,Before,Warn,L08
40,Before,Warn,L08
40,Before,Warn,L08
40,Before,Warn,L08
40,Before,Warn,L08
40,Before,Warn,L08
40,Before,Warn,L08
40,Before,Warn,L08
40,Before,Warn,L08
40,Before,Warn,L08
40,Before,Warn,L08
41,Before,Warn,L08
41,Before,Warn,L08
41,Before,Warn,L08
41,Before,Warn,L08
41,Before,Warn,L08
41,Before,Warn,L08
41,Before,Warn,L08
41,Before,Warn,L08
41,Before,Warn,L08
42,Before,Warn,L08
42,Before,Warn,L08
42,Before,Warn,L08
42,Before,Warn,L08
43,Before,Warn,L08
43,Before,Warn,L08
43,Before,Warn,L08
44,Before,Warn,L08
44,Before,Warn,L08
44,Before,Warn,L08
45,Before,Warn,L08
45,Before,Warn,L08
45,Before,Warn,L08
45,Before,Warn,L08
46,Before,Warn,L08
46,Before,Warn,L08
47,Before,Warn,L08
48,Before,Warn,L08
51,Before,Warn,L08
51,Before,Warn,L08
55,Before,Warn,L08
23,After,Warn,L08
28,After,Warn,L08
28,After,Warn,L08
28,After,Warn,L08
31,After,Warn,L08
31,After,Warn,L08
31,After,Warn,L08
31,After,Warn,L08
32,After,Warn,L08
32,After,Warn,L08
33,After,Warn,L08
33,After,Warn,L08
33,After,Warn,L08
33,After,Warn,L08
33,After,Warn,L08
34,After,Warn,L08
34,After,Warn,L08
34,After,Warn,L08
34,After,Warn,L08
34,After,Warn,L08
34,After,Warn,L08
35,After,Warn,L08
35,After,Warn,L08
35,After,Warn,L08
35,After,Warn,L08
35,After,Warn,L08
35,After,Warn,L08
36,After,Warn,L08
36,After,Warn,L08
36,After,Warn,L08
36,After,Warn,L08
36,After,Warn,L08
36,After,Warn,L08
36,After,Warn,L08
36,After,Warn,L08
36,After,Warn,L08
37,After,Warn,L08
37,After,Warn,L08
37,After,Warn,L08
37,After,Warn,L08
37,After,Warn,L08
37,After,Warn,L08
37,After,Warn,L08
38,After,Warn,L08
38,After,Warn,L08
38,After,Warn,L08
38,After,Warn,L08
38,After,Warn,L08
38,After,Warn,L08
38,After,Warn,L08
38,After,Warn,L08
38,After,Warn,L08
38,After,Warn,L08
38,After,Warn,L08
38,After,Warn,L08
39,After,Warn,L08
39,After,Warn,L08
39,After,Warn,L08
39,After,Warn,L08
39,After,Warn,L08
39,After,Warn,L08
39,After,Warn,L08
39,After,Warn,L08
40,After,Warn,L08
40,After,Warn,L08
40,After,Warn,L08
40,After,Warn,L08
40,After,Warn,L08
41,After,Warn,L08
41,After,Warn,L08
41,After,Warn,L08
41,After,Warn,L08
41,After,Warn,L08
42,After,Warn,L08
42,After,Warn,L08
42,After,Warn,L08
42,After,Warn,L08
43,After,Warn,L08
43,After,Warn,L08
43,After,Warn,L08
43,After,Warn,L08
43,After,Warn,L08
43,After,Warn,L08
44,After,Warn,L08
44,After,Warn,L08
44,After,Warn,L08
45,After,Warn,L08
45,After,Warn,L08
45,After,Warn,L08
45,After,Warn,L08
45,After,Warn,L08
46,After,Warn,L08
46,After,Warn,L08
47,After,Warn,L08
48,After,Warn,L08
48,After,Warn,L08
49,After,Warn,L08
52,After,Warn,L08
56,After,Warn,L08
63,After,Warn,L08
29,Before,No Warn,L08
29,Before,No Warn,L08
31,Before,No Warn,L08
31,Before,No Warn,L08
31,Before,No Warn,L08
31,Before,No Warn,L08
31,Before,No Warn,L08
32,Before,No Warn,L08
32,Before,No Warn,L08
32,Before,No Warn,L08
32,Before,No Warn,L08
32,Before,No Warn,L08
33,Before,No Warn,L08
33,Before,No Warn,L08
33,Before,No Warn,L08
34,Before,No Warn,L08
34,Before,No Warn,L08
34,Before,No Warn,L08
34,Before,No Warn,L08
34,Before,No Warn,L08
34,Before,No Warn,L08
34,Before,No Warn,L08
34,Before,No Warn,L08
34,Before,No Warn,L08
35,Before,No Warn,L08
35,Before,No Warn,L08
35,Before,No Warn,L08
35,Before,No Warn,L08
35,Before,No Warn,L08
35,Before,No Warn,L08
36,Before,No Warn,L08
36,Before,No Warn,L08
36,Before,No Warn,L08
36,Before,No Warn,L08
36,Before,No Warn,L08
36,Before,No Warn,L08
36,Before,No Warn,L08
36,Before,No Warn,L08
37,Before,No Warn,L08
37,Before,No Warn,L08
37,Before,No Warn,L08
37,Before,No Warn,L08
37,Before,No Warn,L08
37,Before,No Warn,L08
37,Before,No Warn,L08
37,Before,No Warn,L08
37,Before,No Warn,L08
37,Before,No Warn,L08
38,Before,No Warn,L08
38,Before,No Warn,L08
38,Before,No Warn,L08
38,Before,No Warn,L08
38,Before,No Warn,L08
38,Before,No Warn,L08
38,Before,No Warn,L08
38,Before,No Warn,L08
38,Before,No Warn,L08
38,Before,No Warn,L08
39,Before,No Warn,L08
39,Before,No Warn,L08
39,Before,No Warn,L08
39,Before,No Warn,L08
39,Before,No Warn,L08
39,Before,No Warn,L08
39,Before,No Warn,L08
39,Before,No Warn,L08
39,Before,No Warn,L08
39,Before,No Warn,L08
39,Before,No Warn,L08
40,Before,No Warn,L08
40,Before,No Warn,L08
40,Before,No Warn,L08
40,Before,No Warn,L08
41,Before,No Warn,L08
41,Before,No Warn,L08
41,Before,No Warn,L08
41,Before,No Warn,L08
41,Before,No Warn,L08
41,Before,No Warn,L08
41,Before,No Warn,L08
42,Before,No Warn,L08
42,Before,No Warn,L08
42,Before,No Warn,L08
42,Before,No Warn,L08
43,Before,No Warn,L08
43,Before,No Warn,L08
43,Before,No Warn,L08
43,Before,No Warn,L08
44,Before,No Warn,L08
44,Before,No Warn,L08
45,Before,No Warn,L08
45,Before,No Warn,L08
45,Before,No Warn,L08
46,Before,No Warn,L08
47,Before,No Warn,L08
47,Before,No Warn,L08
47,Before,No Warn,L08
47,Before,No Warn,L08
54,Before,No Warn,L08
56,Before,No Warn,L08
29,After,No Warn,L08
29,After,No Warn,L08
29,After,No Warn,L08
30,After,No Warn,L08
30,After,No Warn,L08
30,After,No Warn,L08
31,After,No Warn,L08
31,After,No Warn,L08
31,After,No Warn,L08
31,After,No Warn,L08
31,After,No Warn,L08
31,After,No Warn,L08
31,After,No Warn,L08
32,After,No Warn,L08
32,After,No Warn,L08
32,After,No Warn,L08
32,After,No Warn,L08
32,After,No Warn,L08
32,After,No Warn,L08
33,After,No Warn,L08
33,After,No Warn,L08
33,After,No Warn,L08
33,After,No Warn,L08
33,After,No Warn,L08
33,After,No Warn,L08
33,After,No Warn,L08
33,After,No Warn,L08
34,After,No Warn,L08
34,After,No Warn,L08
34,After,No Warn,L08
34,After,No Warn,L08
34,After,No Warn,L08
34,After,No Warn,L08
34,After,No Warn,L08
34,After,No Warn,L08
34,After,No Warn,L08
34,After,No Warn,L08
34,After,No Warn,L08
34,After,No Warn,L08
35,After,No Warn,L08
35,After,No Warn,L08
35,After,No Warn,L08
36,After,No Warn,L08
36,After,No Warn,L08
36,After,No Warn,L08
36,After,No Warn,L08
36,After,No Warn,L08
36,After,No Warn,L08
36,After,No Warn,L08
37,After,No Warn,L08
37,After,No Warn,L08
37,After,No Warn,L08
37,After,No Warn,L08
37,After,No Warn,L08
37,After,No Warn,L08
37,After,No Warn,L08
37,After,No Warn,L08
37,After,No Warn,L08
38,After,No Warn,L08
38,After,No Warn,L08
38,After,No Warn,L08
38,After,No Warn,L08
38,After,No Warn,L08
39,After,No Warn,L08
39,After,No Warn,L08
39,After,No Warn,L08
39,After,No Warn,L08
39,After,No Warn,L08
39,After,No Warn,L08
40,After,No Warn,L08
40,After,No Warn,L08
40,After,No Warn,L08
40,After,No Warn,L08
40,After,No Warn,L08
40,After,No Warn,L08
40,After,No Warn,L08
41,After,No Warn,L08
41,After,No Warn,L08
41,After,No Warn,L08
41,After,No Warn,L08
41,After,No Warn,L08
41,After,No Warn,L08
41,After,No Warn,L08
42,After,No Warn,L08
42,After,No Warn,L08
42,After,No Warn,L08
42,After,No Warn,L08
42,After,No Warn,L08
43,After,No Warn,L08
43,After,No Warn,L08
43,After,No Warn,L08
43,After,No Warn,L08
44,After,No Warn,L08
44,After,No Warn,L08
44,After,No Warn,L08
45,After,No Warn,L08
46,After,No Warn,L08
48,After,No Warn,L08
49,After,No Warn,L08
50,After,No Warn,L08
30,Before,Warn,L09
30,Before,Warn,L09
30,Before,Warn,L09
30,Before,Warn,L09
31,Before,Warn,L09
31,Before,Warn,L09
31,Before,Warn,L09
32,Before,Warn,L09
32,Before,Warn,L09
32,Before,Warn,L09
32,Before,Warn,L09
32,Before,Warn,L09
32,Before,Warn,L09
33,Before,Warn,L09
33,Before,Warn,L09
33,Before,Warn,L09
33,Before,Warn,L09
33,Before,Warn,L09
33,Before,Warn,L09
34,Before,Warn,L09
34,Before,Warn,L09
34,Before,Warn,L09
34,Before,Warn,L09
34,Before,Warn,L09
34,Before,Warn,L09
34,Before,Warn,L09
35,Before,Warn,L09
35,Before,Warn,L09
35,Before,Warn,L09
35,Before,Warn,L09
35,Before,Warn,L09
35,Before,Warn,L09
35,Before,Warn,L09
35,Before,Warn,L09
35,Before,Warn,L09
35,Before,Warn,L09
35,Before,Warn,L09
35,Before,Warn,L09
35,Before,Warn,L09
36,Before,Warn,L09
36,Before,Warn,L09
36,Before,Warn,L09
36,Before,Warn,L09
36,Before,Warn,L09
36,Before,Warn,L09
37,Before,Warn,L09
37,Before,Warn,L09
37,Before,Warn,L09
38,Before,Warn,L09
38,Before,Warn,L09
38,Before,Warn,L09
38,Before,Warn,L09
38,Before,Warn,L09
38,Before,Warn,L09
38,Before,Warn,L09
38,Before,Warn,L09
38,Before,Warn,L09
38,Before,Warn,L09
39,Before,Warn,L09
39,Before,Warn,L09
39,Before,Warn,L09
39,Before,Warn,L09
39,Before,Warn,L09
39,Before,Warn,L09
39,Before,Warn,L09
40,Before,Warn,L09
40,Before,Warn,L09
40,Before,Warn,L09
40,Before,Warn,L09
40,Before,Warn,L09
40,Before,Warn,L09
40,Before,Warn,L09
40,Before,Warn,L09
41,Before,Warn,L09
41,Before,Warn,L09
41,Before,Warn,L09
42,Before,Warn,L09
42,Before,Warn,L09
42,Before,Warn,L09
42,Before,Warn,L09
42,Before,Warn,L09
42,Before,Warn,L09
43,Before,Warn,L09
43,Before,Warn,L09
43,Before,Warn,L09
44,Before,Warn,L09
44,Before,Warn,L09
44,Before,Warn,L09
45,Before,Warn,L09
45,Before,Warn,L09
45,Before,Warn,L09
45,Before,Warn,L09
46,Before,Warn,L09
48,Before,Warn,L09
49,Before,Warn,L09
49,Before,Warn,L09
50,Before,Warn,L09
50,Before,Warn,L09
50,Before,Warn,L09
51,Before,Warn,L09
24,After,Warn,L09
26,After,Warn,L09
27,After,Warn,L09
27,After,Warn,L09
27,After,Warn,L09
28,After,Warn,L09
28,After,Warn,L09
28,After,Warn,L09
29,After,Warn,L09
29,After,Warn,L09
29,After,Warn,L09
29,After,Warn,L09
30,After,Warn,L09
30,After,Warn,L09
30,After,Warn,L09
30,After,Warn,L09
30,After,Warn,L09
30,After,Warn,L09
31,After,Warn,L09
31,After,Warn,L09
31,After,Warn,L09
31,After,Warn,L09
31,After,Warn,L09
31,After,Warn,L09
31,After,Warn,L09
32,After,Warn,L09
32,After,Warn,L09
32,After,Warn,L09
32,After,Warn,L09
32,After,Warn,L09
32,After,Warn,L09
32,After,Warn,L09
32,After,Warn,L09
33,After,Warn,L09
33,After,Warn,L09
33,After,Warn,L09
33,After,Warn,L09
33,After,Warn,L09
33,After,Warn,L09
33,After,Warn,L09
33,After,Warn,L09
33,After,Warn,L09
33,After,Warn,L09
34,After,Warn,L09
34,After,Warn,L09
34,After,Warn,L09
34,After,Warn,L09
34,After,Warn,L09
34,After,Warn,L09
34,After,Warn,L09
34,After,Warn,L09
34,After,Warn,L09
34,After,Warn,L09
34,After,Warn,L09
35,After,Warn,L09
35,After,Warn,L09
35,After,Warn,L09
35,After,Warn,L09
35,After,Warn,L09
35,After,Warn,L09
35,After,Warn,L09
36,After,Warn,L09
36,After,Warn,L09
36,After,Warn,L09
36,After,Warn,L09
36,After,Warn,L09
36,After,Warn,L09
36,After,Warn,L09
36,After,Warn,L09
36,After,Warn,L09
36,After,Warn,L09
36,After,Warn,L09
36,After,Warn,L09
36,After,Warn,L09
37,After,Warn,L09
37,After,Warn,L09
37,After,Warn,L09
37,After,Warn,L09
37,After,Warn,L09
37,After,Warn,L09
38,After,Warn,L09
38,After,Warn,L09
38,After,Warn,L09
38,After,Warn,L09
38,After,Warn,L09
39,After,Warn,L09
39,After,Warn,L09
39,After,Warn,L09
39,After,Warn,L09
39,After,Warn,L09
40,After,Warn,L09
40,After,Warn,L09
41,After,Warn,L09
41,After,Warn,L09
42,After,Warn,L09
42,After,Warn,L09
42,After,Warn,L09
42,After,Warn,L09
43,After,Warn,L09
50,After,Warn,L09
30,Before,No Warn,L09
31,Before,No Warn,L09
31,Before,No Warn,L09
32,Before,No Warn,L09
33,Before,No Warn,L09
33,Before,No Warn,L09
34,Before,No Warn,L09
34,Before,No Warn,L09
34,Before,No Warn,L09
34,Before,No Warn,L09
35,Before,No Warn,L09
36,Before,No Warn,L09
36,Before,No Warn,L09
36,Before,No Warn,L09
36,Before,No Warn,L09
36,Before,No Warn,L09
36,Before,No Warn,L09
36,Before,No Warn,L09
37,Before,No Warn,L09
37,Before,No Warn,L09
37,Before,No Warn,L09
37,Before,No Warn,L09
38,Before,No Warn,L09
38,Before,No Warn,L09
38,Before,No Warn,L09
38,Before,No Warn,L09
38,Before,No Warn,L09
38,Before,No Warn,L09
38,Before,No Warn,L09
38,Before,No Warn,L09
38,Before,No Warn,L09
38,Before,No Warn,L09
38,Before,No Warn,L09
39,Before,No Warn,L09
39,Before,No Warn,L09
39,Before,No Warn,L09
39,Before,No Warn,L09
39,Before,No Warn,L09
39,Before,No Warn,L09
39,Before,No Warn,L09
40,Before,No Warn,L09
40,Before,No Warn,L09
40,Before,No Warn,L09
40,Before,No Warn,L09
40,Before,No Warn,L09
40,Before,No Warn,L09
40,Before,No Warn,L09
40,Before,No Warn,L09
40,Before,No Warn,L09
40,Before,No Warn,L09
40,Before,No Warn,L09
40,Before,No Warn,L09
41,Before,No Warn,L09
41,Before,No Warn,L09
41,Before,No Warn,L09
41,Before,No Warn,L09
41,Before,No Warn,L09
41,Before,No Warn,L09
41,Before,No Warn,L09
42,Before,No Warn,L09
42,Before,No Warn,L09
42,Before,No Warn,L09
42,Before,No Warn,L09
42,Before,No Warn,L09
42,Before,No Warn,L09
42,Before,No Warn,L09
42,Before,No Warn,L09
42,Before,No Warn,L09
42,Before,No Warn,L09
42,Before,No Warn,L09
42,Before,No Warn,L09
42,Before,No Warn,L09
42,Before,No Warn,L09
43,Before,No Warn,L09
43,Before,No Warn,L09
43,Before,No Warn,L09
43,Before,No Warn,L09
44,Before,No Warn,L09
44,Before,No Warn,L09
44,Before,No Warn,L09
45,Before,No Warn,L09
45,Before,No Warn,L09
45,Before,No Warn,L09
46,Before,No Warn,L09
47,Before,No Warn,L09
47,Before,No Warn,L09
47,Before,No Warn,L09
48,Before,No Warn,L09
48,Before,No Warn,L09
48,Before,No Warn,L09
48,Before,No Warn,L09
48,Before,No Warn,L09
48,Before,No Warn,L09
49,Before,No Warn,L09
49,Before,No Warn,L09
50,Before,No Warn,L09
50,Before,No Warn,L09
50,Before,No Warn,L09
51,Before,No Warn,L09
56,Before,No Warn,L09
30,After,No Warn,L09
30,After,No Warn,L09
30,After,No Warn,L09
30,After,No Warn,L09
31,After,No Warn,L09
31,After,No Warn,L09
32,After,No Warn,L09
32,After,No Warn,L09
32,After,No Warn,L09
32,After,No Warn,L09
33,After,No Warn,L09
33,After,No Warn,L09
33,After,No Warn,L09
33,After,No Warn,L09
34,After,No Warn,L09
34,After,No Warn,L09
34,After,No Warn,L09
34,After,No Warn,L09
34,After,No Warn,L09
34,After,No Warn,L09
35,After,No Warn,L09
35,After,No Warn,L09
35,After,No Warn,L09
35,After,No Warn,L09
35,After,No Warn,L09
35,After,No Warn,L09
35,After,No Warn,L09
35,After,No Warn,L09
35,After,No Warn,L09
35,After,No Warn,L09
35,After,No Warn,L09
35,After,No Warn,L09
35,After,No Warn,L09
35,After,No Warn,L09
35,After,No Warn,L09
35,After,No Warn,L09
36,After,No Warn,L09
36,After,No Warn,L09
36,After,No Warn,L09
36,After,No Warn,L09
36,After,No Warn,L09
37,After,No Warn,L09
37,After,No Warn,L09
37,After,No Warn,L09
37,After,No Warn,L09
37,After,No Warn,L09
37,After,No Warn,L09
37,After,No Warn,L09
37,After,No Warn,L09
37,After,No Warn,L09
37,After,No Warn,L09
37,After,No Warn,L09
38,After,No Warn,L09
38,After,No Warn,L09
38,After,No Warn,L09
38,After,No Warn,L09
38,After,No Warn,L09
38,After,No Warn,L09
38,After,No Warn,L09
38,After,No Warn,L09
38,After,No Warn,L09
38,After,No Warn,L09
39,After,No Warn,L09
39,After,No Warn,L09
39,After,No Warn,L09
39,After,No Warn,L09
39,After,No Warn,L09
39,After,No Warn,L09
39,After,No Warn,L09
39,After,No Warn,L09
39,After,No Warn,L09
39,After,No Warn,L09
40,After,No Warn,L09
40,After,No Warn,L09
40,After,No Warn,L09
40,After,No Warn,L09
40,After,No Warn,L09
40,After,No Warn,L09
41,After,No Warn,L09
41,After,No Warn,L09
41,After,No Warn,L09
41,After,No Warn,L09
41,After,No Warn,L09
41,After,No Warn,L09
41,After,No Warn,L09
42,After,No Warn,L09
42,After,No Warn,L09
42,After,No Warn,L09
42,After,No Warn,L09
42,After,No Warn,L09
42,After,No Warn,L09
42,After,No Warn,L09
43,After,No Warn,L09
43,After,No Warn,L09
43,After,No Warn,L09
43,After,No Warn,L09
46,After,No Warn,L09
48,After,No Warn,L09
48,After,No Warn,L09
49,After,No Warn,L09
22,Before,Warn,L10
23,Before,Warn,L10
23,Before,Warn,L10
26,Before,Warn,L10
26,Before,Warn,L10
26,Before,Warn,L10
26,Before,Warn,L10
27,Before,Warn,L10
27,Before,Warn,L10
27,Before,Warn,L10
27,Before,Warn,L10
27,Before,Warn,L10
28,Before,Warn,L10
28,Before,Warn,L10
28,Before,Warn,L10
28,Before,Warn,L10
28,Before,Warn,L10
28,Before,Warn,L10
28,Before,Warn,L10
29,Before,Warn,L10
29,Before,Warn,L10
29,Before,Warn,L10
29,Before,Warn,L10
30,Before,Warn,L10
30,Before,Warn,L10
30,Before,Warn,L10
30,Before,Warn,L10
31,Before,Warn,L10
31,Before,Warn,L10
32,Before,Warn,L10
32,Before,Warn,L10
32,Before,Warn,L10
32,Before,Warn,L10
32,Before,Warn,L10
33,Before,Warn,L10
33,Before,Warn,L10
33,Before,Warn,L10
33,Before,Warn,L10
33,Before,Warn,L10
33,Before,Warn,L10
34,Before,Warn,L10
34,Before,Warn,L10
34,Before,Warn,L10
34,Before,Warn,L10
34,Before,Warn,L10
34,Before,Warn,L10
34,Before,Warn,L10
34,Before,Warn,L10
34,Before,Warn,L10
34,Before,Warn,L10
34,Before,Warn,L10
35,Before,Warn,L10
35,Before,Warn,L10
35,Before,Warn,L10
35,Before,Warn,L10
35,Before,Warn,L10
35,Before,Warn,L10
35,Before,Warn,L10
35,Before,Warn,L10
36,Before,Warn,L10
36,Before,Warn,L10
36,Before,Warn,L10
36,Before,Warn,L10
36,Before,Warn,L10
36,Before,Warn,L10
36,Before,Warn,L10
36,Before,Warn,L10
36,Before,Warn,L10
37,Before,Warn,L10
37,Before,Warn,L10
37,Before,Warn,L10
37,Before,Warn,L10
37,Before,Warn,L10
37,Before,Warn,L10
37,Before,Warn,L10
37,Before,Warn,L10
38,Before,Warn,L10
38,Before,Warn,L10
38,Before,Warn,L10
38,Before,Warn,L10
38,Before,Warn,L10
38,Before,Warn,L10
38,Before,Warn,L10
38,Before,Warn,L10
38,Before,Warn,L10
38,Before,Warn,L10
40,Before,Warn,L10
40,Before,Warn,L10
40,Before,Warn,L10
41,Before,Warn,L10
41,Before,Warn,L10
42,Before,Warn,L10
42,Before,Warn,L10
42,Before,Warn,L10
42,Before,Warn,L10
42,Before,Warn,L10
42,Before,Warn,L10
42,Before,Warn,L10
43,Before,Warn,L10
43,Before,Warn,L10
20,After,Warn,L10
23,After,Warn,L10
24,After,Warn,L10
25,After,Warn,L10
25,After,Warn,L10
26,After,Warn,L10
26,After,Warn,L10
27,After,Warn,L10
27,After,Warn,L10
28,After,Warn,L10
28,After,Warn,L10
28,After,Warn,L10
29,After,Warn,L10
29,After,Warn,L10
29,After,Warn,L10
29,After,Warn,L10
29,After,Warn,L10
29,After,Warn,L10
30,After,Warn,L10
30,After,Warn,L10
30,After,Warn,L10
30,After,Warn,L10
30,After,Warn,L10
30,After,Warn,L10
30,After,Warn,L10
31,After,Warn,L10
31,After,Warn,L10
31,After,Warn,L10
31,After,Warn,L10
31,After,Warn,L10
31,After,Warn,L10
31,After,Warn,L10
32,After,Warn,L10
32,After,Warn,L10
32,After,Warn,L10
32,After,Warn,L10
33,After,Warn,L10
33,After,Warn,L10
33,After,Warn,L10
33,After,Warn,L10
34,After,Warn,L10
34,After,Warn,L10
34,After,Warn,L10
34,After,Warn,L10
34,After,Warn,L10
35,After,Warn,L10
35,After,Warn,L10
35,After,Warn,L10
35,After,Warn,L10
35,After,Warn,L10
35,After,Warn,L10
36,After,Warn,L10
36,After,Warn,L10
36,After,Warn,L10
36,After,Warn,L10
36,After,Warn,L10
36,After,Warn,L10
37,After,Warn,L10
37,After,Warn,L10
37,After,Warn,L10
37,After,Warn,L10
37,After,Warn,L10
38,After,Warn,L10
38,After,Warn,L10
38,After,Warn,L10
38,After,Warn,L10
38,After,Warn,L10
38,After,Warn,L10
38,After,Warn,L10
39,After,Warn,L10
39,After,Warn,L10
39,After,Warn,L10
39,After,Warn,L10
39,After,Warn,L10
39,After,Warn,L10
40,After,Warn,L10
40,After,Warn,L10
40,After,Warn,L10
40,After,Warn,L10
40,After,Warn,L10
40,After,Warn,L10
40,After,Warn,L10
40,After,Warn,L10
40,After,Warn,L10
40,After,Warn,L10
41,After,Warn,L10
41,After,Warn,L10
41,After,Warn,L10
42,After,Warn,L10
42,After,Warn,L10
42,After,Warn,L10
43,After,Warn,L10
43,After,Warn,L10
43,After,Warn,L10
44,After,Warn,L10
44,After,Warn,L10
44,After,Warn,L10
45,After,Warn,L10
52,After,Warn,L10
53,After,Warn,L10
20,Before,No Warn,L10
22,Before,No Warn,L10
24,Before,No Warn,L10
24,Before,No Warn,L10
24,Before,No Warn,L10
25,Before,No Warn,L10
27,Before,No Warn,L10
28,Before,No Warn,L10
28,Before,No Warn,L10
28,Before,No Warn,L10
28,Before,No Warn,L10
28,Before,No Warn,L10
28,Before,No Warn,L10
29,Before,No Warn,L10
29,Before,No Warn,L10
29,Before,No Warn,L10
29,Before,No Warn,L10
29,Before,No Warn,L10
29,Before,No Warn,L10
29,Before,No Warn,L10
30,Before,No Warn,L10
30,Before,No Warn,L10
30,Before,No Warn,L10
30,Before,No Warn,L10
30,Before,No Warn,L10
31,Before,No Warn,L10
31,Before,No Warn,L10
31,Before,No Warn,L10
31,Before,No Warn,L10
31,Before,No Warn,L10
31,Before,No Warn,L10
31,Before,No Warn,L10
31,Before,No Warn,L10
31,Before,No Warn,L10
32,Before,No Warn,L10
32,Before,No Warn,L10
32,Before,No Warn,L10
32,Before,No Warn,L10
32,Before,No Warn,L10
32,Before,No Warn,L10
32,Before,No Warn,L10
32,Before,No Warn,L10
32,Before,No Warn,L10
33,Before,No Warn,L10
33,Before,No Warn,L10
33,Before,No Warn,L10
33,Before,No Warn,L10
33,Before,No Warn,L10
33,Before,No Warn,L10
34,Before,No Warn,L10
34,Before,No Warn,L10
34,Before,No Warn,L10
34,Before,No Warn,L10
34,Before,No Warn,L10
34,Before,No Warn,L10
35,Before,No Warn,L10
35,Before,No Warn,L10
35,Before,No Warn,L10
35,Before,No Warn,L10
35,Before,No Warn,L10
35,Before,No Warn,L10
35,Before,No Warn,L10
35,Before,No Warn,L10
35,Before,No Warn,L10
35,Before,No Warn,L10
36,Before,No Warn,L10
36,Before,No Warn,L10
36,Before,No Warn,L10
36,Before,No Warn,L10
36,Before,No Warn,L10
36,Before,No Warn,L10
37,Before,No Warn,L10
37,Before,No Warn,L10
37,Before,No Warn,L10
37,Before,No Warn,L10
38,Before,No Warn,L10
38,Before,No Warn,L10
38,Before,No Warn,L10
38,Before,No Warn,L10
39,Before,No Warn,L10
39,Before,No Warn,L10
39,Before,No Warn,L10
39,Before,No Warn,L10
39,Before,No Warn,L10
39,Before,No Warn,L10
39,Before,No Warn,L10
40,Before,No Warn,L10
40,Before,No Warn,L10
41,Before,No Warn,L10
41,Before,No Warn,L10
42,Before,No Warn,L10
42,Before,No Warn,L10
43,Before,No Warn,L10
43,Before,No Warn,L10
45,Before,No Warn,L10
45,Before,No Warn,L10
46,Before,No Warn,L10
46,Before,No Warn,L10
46,Before,No Warn,L10
47,Before,No Warn,L10
25,After,No Warn,L10
25,After,No Warn,L10
26,After,No Warn,L10
26,After,No Warn,L10
27,After,No Warn,L10
27,After,No Warn,L10
27,After,No Warn,L10
27,After,No Warn,L10
27,After,No Warn,L10
27,After,No Warn,L10
28,After,No Warn,L10
28,After,No Warn,L10
